months_as_customer,age,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported
102,32,2014-09-02,OH,100/300,500,1537.07,3000000,MALE,JD,TECH-SUPPORT,CHESS,WIFE,0,0,2015-02-04,SINGLE VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,OTHER,OH,NORTHBEND,11,1,NO,1,0,NO,47400,9480,4740,33180,CHEVROLET,SILVERADO,2004,Y
182,40,2011-12-12,IN,100/300,1000,1022.42,0,MALE,PHD,OTHER-SERVICE,SKYDIVING,HUSBAND,50000,-56900,2015-02-17,SINGLE VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,OTHER,SC,NORTHBEND,13,1,YES,0,2,,71100,7110,14220,49770,AUDI,A3,2008,N
282,46,1991-08-17,OH,100/300,2000,1558.86,0,MALE,MD,OTHER-SERVICE,DANCING,WIFE,51100,-75100,2015-02-17,SINGLE VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,POLICE,NY,SPRINGFIELD,2,1,,2,2,NO,69400,13880,6940,48580,BMW,M5,2012,N
222,39,2004-02-29,OH,500/1000,500,1757.87,0,MALE,HIGH SCHOOL,TRANSPORT-MOVING,BOARD-GAMES,NOT-IN-FAMILY,71400,0,2015-01-17,MULTI-VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,OTHER,SC,NORTHBROOK,9,3,YES,2,1,,55000,5000,10000,40000,SAAB,93,1996,Y
415,52,2015-02-22,IN,250/500,1000,973.5,0,MALE,PHD,MACHINE-OP-INSPCT,POLO,NOT-IN-FAMILY,50400,0,2015-02-02,MULTI-VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,POLICE,WV,ARLINGTON,15,2,YES,1,3,YES,51090,7860,7860,35370,TOYOTA,HIGHLANDER,2003,N
51,34,2013-12-25,OH,500/1000,500,1430.8,0,MALE,PHD,MACHINE-OP-INSPCT,CAMPING,UNMARRIED,0,0,2015-02-12,SINGLE VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,FIRE,NY,SPRINGFIELD,23,1,,2,3,NO,64200,6420,19260,38520,HONDA,CIVIC,2007,Y
255,45,1990-10-13,IL,500/1000,500,1192.27,0,MALE,HIGH SCHOOL,SALES,BASE-JUMPING,OWN-CHILD,0,-40200,2015-01-04,SINGLE VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,OTHER,NC,RIVERWOOD,16,1,NO,2,0,YES,67320,12240,12240,42840,FORD,FUSION,2006,N
143,31,2014-07-05,IL,250/500,500,1163.83,0,MALE,ASSOCIATE,PROTECTIVE-SERV,MOVIES,HUSBAND,37700,0,2015-02-21,MULTI-VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,OTHER,NC,ARLINGTON,21,4,YES,2,0,,76120,6920,13840,55360,AUDI,A5,1999,N
130,28,1991-11-25,OH,500/1000,1000,1003.15,0,FEMALE,JD,FARMING-FISHING,MOVIES,OTHER-RELATIVE,0,-38500,2015-01-23,MULTI-VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,AMBULANCE,SC,HILLSDALE,21,2,YES,2,1,NO,85020,13080,13080,58860,FORD,FUSION,2010,N
242,41,1990-10-02,OH,250/500,2000,1153.54,6000000,MALE,MASTERS,PROTECTIVE-SERV,POLO,UNMARRIED,0,-57000,2015-02-12,MULTI-VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,FIRE,NY,NORTHBROOK,3,3,NO,0,1,,68090,12380,12380,43330,TOYOTA,COROLLA,2009,N
96,27,2009-02-17,IL,100/300,1000,1631.1,0,FEMALE,HIGH SCHOOL,PRIV-HOUSE-SERV,EXERCISE,WIFE,0,0,2015-01-23,PARKED CAR,,TRIVIAL DAMAGE,POLICE,WV,ARLINGTON,4,1,,1,2,NO,6030,670,670,4690,NISSAN,PATHFINDER,2007,N
180,35,2005-07-17,IL,500/1000,1000,1252.48,0,MALE,MD,MACHINE-OP-INSPCT,YACHTING,WIFE,0,-55800,2015-02-10,VEHICLE THEFT,,MINOR DAMAGE,,OH,SPRINGFIELD,17,1,,1,3,NO,5100,1020,510,3570,CHEVROLET,MALIBU,2000,N
150,30,1994-03-12,IN,100/300,1000,1677.26,0,MALE,COLLEGE,SALES,YACHTING,OWN-CHILD,40100,0,2015-01-10,VEHICLE THEFT,,TRIVIAL DAMAGE,POLICE,WV,SPRINGFIELD,7,1,YES,1,3,YES,4590,510,510,3570,VOLKSWAGEN,JETTA,2013,N
463,59,1994-08-03,IL,250/500,1000,979.73,0,FEMALE,JD,EXEC-MANAGERIAL,YACHTING,NOT-IN-FAMILY,51700,0,2015-02-12,MULTI-VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,OTHER,SC,COLUMBUS,14,2,,1,2,NO,72400,7240,14480,50680,CHEVROLET,TAHOE,1999,Y
472,64,2012-08-25,IN,250/500,500,989.24,0,MALE,MASTERS,OTHER-SERVICE,SKYDIVING,NOT-IN-FAMILY,0,0,2015-02-21,SINGLE VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,FIRE,NY,NORTHBROOK,13,1,NO,2,3,NO,70900,14180,7090,49630,MERCEDES,ML350,2002,N
75,25,2011-12-02,IL,500/1000,1000,1389.86,0,FEMALE,ASSOCIATE,PRIV-HOUSE-SERV,HIKING,HUSBAND,0,0,2015-01-18,MULTI-VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,OTHER,WV,SPRINGFIELD,23,2,,2,3,YES,65100,6510,6510,52080,SAAB,93,2011,N
193,40,2005-02-25,OH,100/300,500,1233.85,0,FEMALE,COLLEGE,HANDLERS-CLEANERS,CHESS,HUSBAND,0,0,2015-02-28,MULTI-VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,AMBULANCE,PA,HILLSDALE,23,3,,2,1,YES,64260,0,14280,49980,FORD,ESCAPE,1999,N
43,43,1997-11-07,IL,500/1000,500,1320.39,0,FEMALE,ASSOCIATE,ARMED-FORCES,YACHTING,NOT-IN-FAMILY,0,0,2015-01-19,SINGLE VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,AMBULANCE,WV,ARLINGTON,16,1,,2,1,,79970,7270,21810,50890,HONDA,CRV,1996,Y
253,41,2004-04-20,IN,100/300,1000,1435.09,0,FEMALE,COLLEGE,MACHINE-OP-INSPCT,BUNGIE-JUMPING,NOT-IN-FAMILY,36600,0,2015-01-11,SINGLE VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,POLICE,SC,NORTHBROOK,17,1,NO,2,0,,56610,6290,6290,44030,CHEVROLET,TAHOE,1995,N
152,30,2009-11-17,IN,500/1000,500,1448.54,0,FEMALE,JD,CRAFT-REPAIR,POLO,WIFE,58600,0,2015-02-11,SINGLE VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,FIRE,VA,NORTHBROOK,9,1,YES,1,1,,84590,7690,7690,69210,TOYOTA,HIGHLANDER,2000,Y
160,38,2009-09-19,OH,250/500,500,1733.56,0,MALE,HIGH SCHOOL,SALES,SLEEPING,WIFE,0,-43800,2015-01-09,MULTI-VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,FIRE,SC,HILLSDALE,13,3,NO,2,1,YES,66780,7420,14840,44520,MERCEDES,ML350,1996,N
56,36,2009-11-08,IN,100/300,500,1533.07,0,MALE,JD,FARMING-FISHING,EXERCISE,OWN-CHILD,0,-28800,2015-01-20,SINGLE VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,POLICE,NC,SPRINGFIELD,13,1,YES,1,2,YES,58500,0,6500,52000,FORD,ESCAPE,2001,N
286,41,2001-09-12,IL,100/300,500,1106.77,0,FEMALE,COLLEGE,PROF-SPECIALTY,GOLF,OTHER-RELATIVE,45500,-62500,2015-02-26,PARKED CAR,,TRIVIAL DAMAGE,POLICE,WV,COLUMBUS,3,1,,2,0,NO,5000,500,500,4000,DODGE,RAM,2003,N
3,29,1992-11-27,IL,100/300,500,995.7,5000000,FEMALE,JD,PRIV-HOUSE-SERV,CHESS,UNMARRIED,0,0,2015-02-02,PARKED CAR,,TRIVIAL DAMAGE,POLICE,PA,SPRINGFIELD,3,1,,2,1,,5000,500,1000,3500,MERCEDES,E400,2008,Y
286,41,1998-12-07,IL,250/500,1000,1298.85,6000000,FEMALE,HIGH SCHOOL,SALES,CAMPING,OTHER-RELATIVE,71300,-70300,2015-01-04,MULTI-VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,AMBULANCE,NY,COLUMBUS,16,3,,1,3,YES,54450,6050,12100,36300,SAAB,92X,2007,N
239,38,1990-08-25,OH,250/500,1000,1276.73,5000000,FEMALE,MASTERS,HANDLERS-CLEANERS,BUNGIE-JUMPING,OTHER-RELATIVE,0,0,2015-02-19,MULTI-VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,POLICE,WV,NORTHBROOK,12,3,NO,1,3,,61920,6880,6880,48160,SAAB,93,2003,N
64,29,2011-10-22,OH,250/500,2000,1202.28,0,MALE,HIGH SCHOOL,EXEC-MANAGERIAL,CROSS-FIT,OTHER-RELATIVE,0,-61400,2015-01-12,SINGLE VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,AMBULANCE,VA,HILLSDALE,4,1,,1,2,NO,43700,4370,4370,34960,NISSAN,PATHFINDER,2007,Y
98,31,1990-02-01,IN,100/300,500,671.92,0,MALE,MASTERS,MACHINE-OP-INSPCT,BUNGIE-JUMPING,WIFE,0,-26400,2015-01-24,SINGLE VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,OTHER,NC,RIVERWOOD,3,1,,2,0,,64080,7120,7120,49840,FORD,ESCAPE,1997,N
16,35,1990-11-27,IL,250/500,1000,1358.03,0,MALE,JD,SALES,CHESS,OWN-CHILD,59300,-31400,2015-02-17,SINGLE VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,OTHER,SC,HILLSDALE,0,1,NO,2,1,,55000,10000,10000,35000,VOLKSWAGEN,JETTA,2008,Y
70,27,2004-07-16,IN,250/500,1000,1008.79,4000000,FEMALE,MASTERS,ADM-CLERICAL,VIDEO-GAMES,OWN-CHILD,46000,0,2015-01-13,VEHICLE THEFT,,TRIVIAL DAMAGE,POLICE,WV,COLUMBUS,19,1,NO,2,3,,4400,0,550,3850,TOYOTA,CAMRY,2000,N
75,27,1993-12-10,OH,100/300,1000,1141.1,0,MALE,JD,ARMED-FORCES,MOVIES,OTHER-RELATIVE,0,0,2015-02-28,MULTI-VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,POLICE,SC,HILLSDALE,15,2,,0,1,YES,71640,5970,11940,53730,TOYOTA,HIGHLANDER,2008,N
246,44,1995-03-08,OH,100/300,1000,1397.0,0,MALE,HIGH SCHOOL,MACHINE-OP-INSPCT,READING,NOT-IN-FAMILY,0,0,2015-01-03,SINGLE VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,OTHER,NY,ARLINGTON,6,1,NO,1,0,NO,61740,6860,6860,48020,ACCURA,MDX,1997,N
110,27,2009-08-03,OH,500/1000,1000,1664.66,0,FEMALE,ASSOCIATE,PRIV-HOUSE-SERV,GOLF,OWN-CHILD,0,-66200,2015-02-05,SINGLE VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,AMBULANCE,SC,SPRINGFIELD,3,1,,0,3,,57500,5750,5750,46000,AUDI,A3,2010,N
236,39,1996-11-03,IN,250/500,1000,1151.39,4000000,FEMALE,MASTERS,EXEC-MANAGERIAL,READING,WIFE,0,-63900,2015-01-01,PARKED CAR,,MINOR DAMAGE,POLICE,NY,SPRINGFIELD,17,1,YES,0,0,,8700,870,1740,6090,ACCURA,RSX,2003,N
267,46,2004-08-09,OH,100/300,2000,1546.01,0,FEMALE,MD,ADM-CLERICAL,POLO,WIFE,0,0,2015-01-06,MULTI-VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,POLICE,VA,RIVERWOOD,4,4,NO,2,1,,77100,15420,7710,53970,VOLKSWAGEN,JETTA,1996,N
463,57,1991-07-20,IL,250/500,500,1063.67,0,MALE,MASTERS,PRIV-HOUSE-SERV,DANCING,WIFE,0,0,2015-02-03,SINGLE VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,POLICE,NY,SPRINGFIELD,14,1,NO,2,0,YES,59400,6600,6600,46200,DODGE,NEON,1995,N
303,46,2005-01-14,IN,100/300,1000,709.14,0,MALE,MASTERS,MACHINE-OP-INSPCT,KAYAKING,HUSBAND,0,0,2015-02-12,MULTI-VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,FIRE,NY,NORTHBROOK,3,3,NO,1,0,NO,54890,9980,4990,39920,TOYOTA,COROLLA,2006,N
137,30,2011-12-16,IL,250/500,500,1039.55,0,MALE,MD,EXEC-MANAGERIAL,KAYAKING,UNMARRIED,55600,-59700,2015-02-16,MULTI-VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,OTHER,WV,COLUMBUS,4,3,,2,1,,74030,6730,13460,53840,CHEVROLET,TAHOE,2005,N
56,42,1996-07-07,IL,250/500,500,1339.39,0,FEMALE,ASSOCIATE,ADM-CLERICAL,CHESS,NOT-IN-FAMILY,0,0,2015-02-25,SINGLE VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,OTHER,NY,COLUMBUS,13,1,,1,2,YES,61490,11180,11180,39130,BMW,X5,1998,N
75,27,1992-08-05,IN,250/500,1000,1202.75,0,MALE,HIGH SCHOOL,HANDLERS-CLEANERS,BOARD-GAMES,NOT-IN-FAMILY,57900,-90100,2015-01-21,MULTI-VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,POLICE,SC,NORTHBROOK,23,3,NO,0,2,YES,79560,6630,13260,59670,VOLKSWAGEN,PASSAT,2003,N
131,33,1990-10-09,IL,100/300,2000,1081.17,0,MALE,MD,SALES,YACHTING,WIFE,0,-65200,2015-01-28,PARKED CAR,,MINOR DAMAGE,POLICE,NY,NORTHBEND,3,1,,0,1,NO,4900,490,490,3920,TOYOTA,CAMRY,2010,N
153,34,1994-02-27,IL,250/500,500,991.39,0,MALE,HIGH SCHOOL,TECH-SUPPORT,PAINTBALL,OTHER-RELATIVE,45600,-61400,2015-02-27,MULTI-VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,OTHER,WV,SPRINGFIELD,0,3,,1,0,NO,77770,14140,14140,49490,NISSAN,PATHFINDER,2000,N
255,43,2007-05-06,IN,500/1000,500,984.02,0,FEMALE,JD,TRANSPORT-MOVING,BOARD-GAMES,UNMARRIED,75800,0,2015-02-10,MULTI-VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,FIRE,SC,COLUMBUS,14,2,,2,2,,74700,7470,14940,52290,NISSAN,MAXIMA,2007,Y
103,26,2014-04-21,IL,100/300,500,1354.83,0,MALE,MD,TECH-SUPPORT,SLEEPING,HUSBAND,66300,0,2015-01-18,MULTI-VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,POLICE,NY,ARLINGTON,14,2,NO,2,2,,40600,4060,4060,32480,VOLKSWAGEN,PASSAT,2010,N
97,28,2010-02-11,OH,100/300,1000,830.31,0,MALE,JD,FARMING-FISHING,VIDEO-GAMES,HUSBAND,0,-32600,2015-01-13,SINGLE VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,AMBULANCE,SC,SPRINGFIELD,22,1,,1,0,,45270,10060,10060,25150,JEEP,WRANGLER,2006,N
214,36,2000-06-04,IL,100/300,2000,987.42,7000000,FEMALE,ASSOCIATE,MACHINE-OP-INSPCT,KAYAKING,OWN-CHILD,0,0,2015-01-31,MULTI-VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,AMBULANCE,NY,SPRINGFIELD,17,3,NO,0,3,,47080,4280,8560,34240,SAAB,93,2006,N
438,57,1991-10-05,OH,500/1000,500,1119.29,0,FEMALE,MD,MACHINE-OP-INSPCT,CHESS,HUSBAND,0,0,2015-01-15,SINGLE VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,POLICE,SC,HILLSDALE,14,1,,0,0,NO,40700,4070,4070,32560,VOLKSWAGEN,PASSAT,2000,Y
87,27,2004-01-03,OH,100/300,500,1048.39,0,FEMALE,MASTERS,TRANSPORT-MOVING,POLO,OWN-CHILD,0,0,2015-02-13,SINGLE VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,POLICE,NY,RIVERWOOD,2,1,,2,1,YES,34650,6300,3150,25200,FORD,F150,1996,N
27,28,1992-07-23,OH,500/1000,1000,1074.47,0,MALE,MD,PROTECTIVE-SERV,CAMPING,WIFE,0,0,2015-02-13,PARKED CAR,,TRIVIAL DAMAGE,POLICE,WV,RIVERWOOD,4,1,,2,0,,3200,400,400,2400,JEEP,GRAND CHEROKEE,2012,N
206,42,1993-10-10,IL,500/1000,1000,1230.76,0,MALE,HIGH SCHOOL,MACHINE-OP-INSPCT,YACHTING,UNMARRIED,0,-74200,2015-01-03,SINGLE VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,FIRE,VA,HILLSDALE,2,1,,1,1,NO,78980,7180,14360,57440,SAAB,92X,1997,Y
127,31,2002-07-09,OH,500/1000,500,1255.02,0,MALE,ASSOCIATE,SALES,READING,NOT-IN-FAMILY,58200,0,2015-01-13,PARKED CAR,,MINOR DAMAGE,,SC,RIVERWOOD,10,1,YES,1,0,NO,6160,560,1120,4480,NISSAN,ULTIMA,1996,N
422,60,2010-11-14,IN,100/300,1000,1555.52,0,FEMALE,MD,MACHINE-OP-INSPCT,HIKING,OWN-CHILD,43600,-67800,2015-02-14,SINGLE VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,AMBULANCE,NC,NORTHBROOK,11,1,YES,1,1,NO,85250,15500,7750,62000,MERCEDES,E400,1999,N
303,50,1997-03-03,IL,100/300,2000,836.11,5000000,MALE,MASTERS,SALES,CAMPING,NOT-IN-FAMILY,0,0,2015-01-20,MULTI-VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,FIRE,SC,SPRINGFIELD,1,4,YES,1,2,NO,72840,12140,6070,54630,DODGE,NEON,2010,N
228,40,1997-03-01,IN,100/300,500,1450.98,0,MALE,ASSOCIATE,EXEC-MANAGERIAL,BASE-JUMPING,HUSBAND,43700,0,2015-01-18,PARKED CAR,,TRIVIAL DAMAGE,POLICE,WV,NORTHBEND,20,1,,0,2,NO,6050,1100,1100,3850,TOYOTA,CAMRY,2010,N
239,39,1990-08-18,IN,250/500,2000,625.08,0,FEMALE,JD,PROTECTIVE-SERV,HIKING,WIFE,44200,-37000,2015-01-03,SINGLE VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,FIRE,SC,RIVERWOOD,10,1,NO,2,3,YES,87890,15980,7990,63920,BMW,X6,2014,Y
330,47,2014-05-28,IL,100/300,2000,1133.27,0,FEMALE,HIGH SCHOOL,CRAFT-REPAIR,CHESS,WIFE,0,-56400,2015-03-01,MULTI-VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,OTHER,NY,NORTHBROOK,20,2,,0,2,YES,60500,11000,5500,44000,FORD,F150,1999,Y
128,35,2004-07-22,IN,500/1000,500,1366.6,0,FEMALE,MD,MACHINE-OP-INSPCT,KAYAKING,OTHER-RELATIVE,0,0,2015-01-01,MULTI-VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,FIRE,NY,COLUMBUS,10,3,,2,1,NO,88220,16040,16040,56140,CHEVROLET,MALIBU,2008,N
147,37,2009-08-02,OH,500/1000,1000,1439.9,6000000,FEMALE,ASSOCIATE,PROF-SPECIALTY,VIDEO-GAMES,HUSBAND,0,-48400,2015-01-29,MULTI-VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,OTHER,SC,SPRINGFIELD,2,2,NO,1,2,NO,53680,9760,4880,39040,ACCURA,MDX,2004,N
287,45,2007-07-05,OH,500/1000,1000,1230.69,0,MALE,MASTERS,TRANSPORT-MOVING,GOLF,NOT-IN-FAMILY,0,-54600,2015-01-10,SINGLE VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,FIRE,VA,SPRINGFIELD,19,1,NO,0,2,NO,53800,5380,5380,43040,ACCURA,MDX,2006,N
142,29,2010-01-24,OH,100/300,2000,1307.68,0,FEMALE,MD,CRAFT-REPAIR,DANCING,HUSBAND,0,-48500,2015-01-29,SINGLE VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,POLICE,NY,COLUMBUS,10,1,YES,1,2,NO,54360,4530,9060,40770,MERCEDES,E400,1995,Y
162,35,2000-05-15,IL,500/1000,2000,1124.69,0,FEMALE,MASTERS,HANDLERS-CLEANERS,BUNGIE-JUMPING,HUSBAND,0,0,2015-02-20,SINGLE VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,POLICE,WV,ARLINGTON,14,1,YES,0,3,YES,54340,9880,4940,39520,TOYOTA,CAMRY,2001,N
140,35,2008-03-21,OH,100/300,1000,1520.78,0,FEMALE,HIGH SCHOOL,CRAFT-REPAIR,CHESS,WIFE,0,-42900,2015-01-21,PARKED CAR,,TRIVIAL DAMAGE,,SC,COLUMBUS,5,1,,0,2,YES,2860,520,260,2080,CHEVROLET,TAHOE,1997,Y
106,28,1990-05-07,OH,100/300,2000,1609.11,0,MALE,HIGH SCHOOL,CRAFT-REPAIR,POLO,OWN-CHILD,0,0,2015-01-18,VEHICLE THEFT,,MINOR DAMAGE,POLICE,WV,HILLSDALE,8,1,YES,2,1,YES,5490,0,1220,4270,SAAB,95,1999,N
292,45,1991-02-05,IL,500/1000,1000,1358.91,0,MALE,MASTERS,CRAFT-REPAIR,DANCING,UNMARRIED,0,0,2015-01-09,VEHICLE THEFT,,TRIVIAL DAMAGE,POLICE,WV,NORTHBEND,4,1,NO,0,2,,7370,670,1340,5360,SUBURU,IMPREZA,1997,N
34,34,1992-03-19,OH,500/1000,500,1295.87,0,FEMALE,PHD,PRIV-HOUSE-SERV,CHESS,HUSBAND,0,0,2015-01-13,MULTI-VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,AMBULANCE,NC,COLUMBUS,4,3,,1,0,NO,50800,5080,5080,40640,AUDI,A3,1997,Y
290,48,2013-04-24,IL,250/500,500,1161.03,5000000,MALE,ASSOCIATE,ADM-CLERICAL,VIDEO-GAMES,NOT-IN-FAMILY,45300,0,2015-02-13,MULTI-VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,FIRE,VA,NORTHBROOK,20,2,,1,1,,41520,5190,5190,31140,NISSAN,ULTIMA,2014,N
182,38,2009-04-10,OH,500/1000,2000,1441.06,0,FEMALE,MASTERS,ARMED-FORCES,MOVIES,HUSBAND,53800,-78300,2015-01-08,SINGLE VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,POLICE,NY,RIVERWOOD,18,1,,2,3,YES,89650,8150,16300,65200,DODGE,RAM,2005,N
362,55,2008-12-01,OH,100/300,1000,1097.99,0,FEMALE,JD,OTHER-SERVICE,BASE-JUMPING,UNMARRIED,44400,-71500,2015-02-17,MULTI-VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,POLICE,NY,HILLSDALE,0,3,NO,0,3,NO,39690,0,0,39690,SUBURU,LEGACY,1998,N
143,32,2000-07-05,IL,500/1000,1000,1464.42,0,FEMALE,HIGH SCHOOL,EXEC-MANAGERIAL,GOLF,HUSBAND,79900,0,2015-01-15,SINGLE VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,AMBULANCE,SC,SPRINGFIELD,1,1,,2,0,NO,62260,5660,5660,50940,SAAB,92X,1995,N
183,38,2014-06-11,IL,250/500,500,1543.68,0,FEMALE,MASTERS,PROF-SPECIALTY,PAINTBALL,NOT-IN-FAMILY,20200,0,2015-01-24,SINGLE VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,POLICE,NC,HILLSDALE,17,1,NO,0,1,YES,51920,9440,4720,37760,AUDI,A3,2001,Y
254,40,1995-04-23,IL,250/500,500,1390.89,5000000,MALE,COLLEGE,ARMED-FORCES,BUNGIE-JUMPING,WIFE,0,-74400,2015-02-28,SINGLE VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,OTHER,NY,RIVERWOOD,23,1,,2,2,,53460,9720,4860,38880,VOLKSWAGEN,JETTA,2009,N
249,43,1990-09-16,OH,100/300,2000,1148.58,0,FEMALE,MD,ADM-CLERICAL,GOLF,NOT-IN-FAMILY,0,-71200,2015-02-16,MULTI-VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,FIRE,SC,ARLINGTON,4,3,YES,2,1,YES,57100,5710,5710,45680,HONDA,CRV,2014,N
169,36,1998-12-11,IN,250/500,500,1616.26,0,MALE,HIGH SCHOOL,EXEC-MANAGERIAL,YACHTING,UNMARRIED,50700,-57600,2015-02-09,MULTI-VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,AMBULANCE,NY,SPRINGFIELD,0,3,NO,2,3,,77440,14080,7040,56320,DODGE,NEON,2004,N
235,40,1995-10-09,IL,500/1000,500,1398.94,0,MALE,COLLEGE,CRAFT-REPAIR,BUNGIE-JUMPING,HUSBAND,0,0,2015-01-24,SINGLE VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,AMBULANCE,NY,RIVERWOOD,11,1,NO,1,2,NO,68300,6830,13660,47810,SUBURU,FORRESTOR,2003,N
112,32,1999-12-21,OH,500/1000,1000,1238.92,0,MALE,ASSOCIATE,OTHER-SERVICE,BASE-JUMPING,OTHER-RELATIVE,57800,-53700,2015-02-11,PARKED CAR,,TRIVIAL DAMAGE,,NY,ARLINGTON,4,1,,0,2,,5060,460,920,3680,HONDA,CRV,2012,N
16,32,2002-07-28,IL,100/300,1000,968.46,0,MALE,MD,TECH-SUPPORT,CHESS,NOT-IN-FAMILY,50800,-66200,2015-01-27,MULTI-VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,AMBULANCE,WV,COLUMBUS,0,3,,0,2,,59400,6600,13200,39600,DODGE,RAM,1995,Y
128,31,1993-08-03,IL,100/300,500,1045.12,0,FEMALE,HIGH SCHOOL,TRANSPORT-MOVING,CROSS-FIT,OTHER-RELATIVE,0,-28300,2015-01-19,MULTI-VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,AMBULANCE,NY,SPRINGFIELD,2,3,NO,0,2,,69930,0,15540,54390,FORD,ESCAPE,2013,Y
103,27,2007-12-16,IN,100/300,1000,1537.33,0,FEMALE,COLLEGE,HANDLERS-CLEANERS,BOARD-GAMES,HUSBAND,0,-74800,2015-02-20,MULTI-VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,POLICE,NY,SPRINGFIELD,11,3,YES,1,1,NO,77700,7770,15540,54390,JEEP,WRANGLER,2008,N
356,54,2008-02-10,OH,500/1000,500,912.3,0,MALE,COLLEGE,PROF-SPECIALTY,YACHTING,WIFE,58500,-44000,2015-01-10,MULTI-VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,OTHER,SC,NORTHBEND,23,3,NO,2,1,,68750,12500,12500,43750,AUDI,A5,2007,Y
