months_as_customer,age,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported
286,41,1998-12-07,IL,250/500,1000,1298.85,6000000,FEMALE,HIGH SCHOOL,SALES,CAMPING,OTHER-RELATIVE,71300,-70300,2015-01-04,MULTI-VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,AMBULANCE,NY,COLUMBUS,16,3,NO,1,3,YES,54450,6050,12100,36300,SAAB,92X,2007,0
239,38,1990-08-25,OH,250/500,1000,1276.73,5000000,FEMALE,MASTERS,HANDLERS-CLEANERS,BUNGIE-JUMPING,OTHER-RELATIVE,0,0,2015-02-19,MULTI-VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,POLICE,WV,NORTHBROOK,12,3,NO,1,3,NO,61920,6880,6880,48160,SAAB,93,2003,0
64,29,2011-10-22,OH,250/500,2000,1202.28,0,MALE,HIGH SCHOOL,EXEC-MANAGERIAL,CROSS-FIT,OTHER-RELATIVE,0,-61400,2015-01-12,SINGLE VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,AMBULANCE,VA,HILLSDALE,4,1,NO,1,2,NO,43700,4370,4370,34960,NISSAN,PATHFINDER,2007,1
98,31,1990-02-01,IN,100/300,500,671.92,0,MALE,MASTERS,MACHINE-OP-INSPCT,BUNGIE-JUMPING,WIFE,0,-26400,2015-01-24,SINGLE VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,OTHER,NC,RIVERWOOD,3,1,NO,2,0,NO,64080,7120,7120,49840,FORD,ESCAPE,1997,0
16,35,1990-11-27,IL,250/500,1000,1358.03,0,MALE,JD,SALES,CHESS,OWN-CHILD,59300,-31400,2015-02-17,SINGLE VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,OTHER,SC,HILLSDALE,0,1,NO,2,1,NO,55000,10000,10000,35000,VOLKSWAGEN,JETTA,2008,1
70,27,2004-07-16,IN,250/500,1000,1008.79,4000000,FEMALE,MASTERS,ADM-CLERICAL,VIDEO-GAMES,OWN-CHILD,46000,0,2015-01-13,VEHICLE THEFT,REAR COLLISION,TRIVIAL DAMAGE,POLICE,WV,COLUMBUS,19,1,NO,2,3,NO,4400,0,550,3850,TOYOTA,CAMRY,2000,0
75,27,1993-12-10,OH,100/300,1000,1141.1,0,MALE,JD,ARMED-FORCES,MOVIES,OTHER-RELATIVE,0,0,2015-02-28,MULTI-VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,POLICE,SC,HILLSDALE,15,2,NO,0,1,YES,71640,5970,11940,53730,TOYOTA,HIGHLANDER,2008,0
246,44,1995-03-08,OH,100/300,1000,1397.0,0,MALE,HIGH SCHOOL,MACHINE-OP-INSPCT,READING,NOT-IN-FAMILY,0,0,2015-01-03,SINGLE VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,OTHER,NY,ARLINGTON,6,1,NO,1,0,NO,61740,6860,6860,48020,ACCURA,MDX,1997,0
110,27,2009-08-03,OH,500/1000,1000,1664.66,0,FEMALE,ASSOCIATE,PRIV-HOUSE-SERV,GOLF,OWN-CHILD,0,-66200,2015-02-05,SINGLE VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,AMBULANCE,SC,SPRINGFIELD,3,1,NO,0,3,NO,57500,5750,5750,46000,AUDI,A3,2010,0
236,39,1996-11-03,IN,250/500,1000,1151.39,4000000,FEMALE,MASTERS,EXEC-MANAGERIAL,READING,WIFE,0,-63900,2015-01-01,PARKED CAR,REAR COLLISION,MINOR DAMAGE,POLICE,NY,SPRINGFIELD,17,1,YES,0,0,NO,8700,870,1740,6090,ACCURA,RSX,2003,0
267,46,2004-08-09,OH,100/300,2000,1546.01,0,FEMALE,MD,ADM-CLERICAL,POLO,WIFE,0,0,2015-01-06,MULTI-VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,POLICE,VA,RIVERWOOD,4,4,NO,2,1,NO,77100,15420,7710,53970,VOLKSWAGEN,JETTA,1996,0
463,57,1991-07-20,IL,250/500,500,1063.67,0,MALE,MASTERS,PRIV-HOUSE-SERV,DANCING,WIFE,0,0,2015-02-03,SINGLE VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,POLICE,NY,SPRINGFIELD,14,1,NO,2,0,YES,59400,6600,6600,46200,DODGE,NEON,1995,0
303,46,2005-01-14,IN,100/300,1000,709.14,0,MALE,MASTERS,MACHINE-OP-INSPCT,KAYAKING,HUSBAND,0,0,2015-02-12,MULTI-VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,FIRE,NY,NORTHBROOK,3,3,NO,1,0,NO,54890,9980,4990,39920,TOYOTA,COROLLA,2006,0
137,30,2011-12-16,IL,250/500,500,1039.55,0,MALE,MD,EXEC-MANAGERIAL,KAYAKING,UNMARRIED,55600,-59700,2015-02-16,MULTI-VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,OTHER,WV,COLUMBUS,4,3,NO,2,1,NO,74030,6730,13460,53840,CHEVROLET,TAHOE,2005,0
56,42,1996-07-07,IL,250/500,500,1339.39,0,FEMALE,ASSOCIATE,ADM-CLERICAL,CHESS,NOT-IN-FAMILY,0,0,2015-02-25,SINGLE VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,OTHER,NY,COLUMBUS,13,1,NO,1,2,YES,61490,11180,11180,39130,BMW,X5,1998,0
75,27,1992-08-05,IN,250/500,1000,1202.75,0,MALE,HIGH SCHOOL,HANDLERS-CLEANERS,BOARD-GAMES,NOT-IN-FAMILY,57900,-90100,2015-01-21,MULTI-VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,POLICE,SC,NORTHBROOK,23,3,NO,0,2,YES,79560,6630,13260,59670,VOLKSWAGEN,PASSAT,2003,0
131,33,1990-10-09,IL,100/300,2000,1081.17,0,MALE,MD,SALES,YACHTING,WIFE,0,-65200,2015-01-28,PARKED CAR,REAR COLLISION,MINOR DAMAGE,POLICE,NY,NORTHBEND,3,1,NO,0,1,NO,4900,490,490,3920,TOYOTA,CAMRY,2010,0
153,34,1994-02-27,IL,250/500,500,991.39,0,MALE,HIGH SCHOOL,TECH-SUPPORT,PAINTBALL,OTHER-RELATIVE,45600,-61400,2015-02-27,MULTI-VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,OTHER,WV,SPRINGFIELD,0,3,NO,1,0,NO,77770,14140,14140,49490,NISSAN,PATHFINDER,2000,0
255,43,2007-05-06,IN,500/1000,500,984.02,0,FEMALE,JD,TRANSPORT-MOVING,BOARD-GAMES,UNMARRIED,75800,0,2015-02-10,MULTI-VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,FIRE,SC,COLUMBUS,14,2,NO,2,2,NO,74700,7470,14940,52290,NISSAN,MAXIMA,2007,1
103,26,2014-04-21,IL,100/300,500,1354.83,0,MALE,MD,TECH-SUPPORT,SLEEPING,HUSBAND,66300,0,2015-01-18,MULTI-VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,POLICE,NY,ARLINGTON,14,2,NO,2,2,NO,40600,4060,4060,32480,VOLKSWAGEN,PASSAT,2010,0
97,28,2010-02-11,OH,100/300,1000,830.31,0,MALE,JD,FARMING-FISHING,VIDEO-GAMES,HUSBAND,0,-32600,2015-01-13,SINGLE VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,AMBULANCE,SC,SPRINGFIELD,22,1,NO,1,0,NO,45270,10060,10060,25150,JEEP,WRANGLER,2006,0
214,36,2000-06-04,IL,100/300,2000,987.42,7000000,FEMALE,ASSOCIATE,MACHINE-OP-INSPCT,KAYAKING,OWN-CHILD,0,0,2015-01-31,MULTI-VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,AMBULANCE,NY,SPRINGFIELD,17,3,NO,0,3,NO,47080,4280,8560,34240,SAAB,93,2006,0
438,57,1991-10-05,OH,500/1000,500,1119.29,0,FEMALE,MD,MACHINE-OP-INSPCT,CHESS,HUSBAND,0,0,2015-01-15,SINGLE VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,POLICE,SC,HILLSDALE,14,1,NO,0,0,NO,40700,4070,4070,32560,VOLKSWAGEN,PASSAT,2000,1
87,27,2004-01-03,OH,100/300,500,1048.39,0,FEMALE,MASTERS,TRANSPORT-MOVING,POLO,OWN-CHILD,0,0,2015-02-13,SINGLE VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,POLICE,NY,RIVERWOOD,2,1,NO,2,1,YES,34650,6300,3150,25200,FORD,F150,1996,0
27,28,1992-07-23,OH,500/1000,1000,1074.47,0,MALE,MD,PROTECTIVE-SERV,CAMPING,WIFE,0,0,2015-02-13,PARKED CAR,REAR COLLISION,TRIVIAL DAMAGE,POLICE,WV,RIVERWOOD,4,1,NO,2,0,NO,3200,400,400,2400,JEEP,GRAND CHEROKEE,2012,0
206,42,1993-10-10,IL,500/1000,1000,1230.76,0,MALE,HIGH SCHOOL,MACHINE-OP-INSPCT,YACHTING,UNMARRIED,0,-74200,2015-01-03,SINGLE VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,FIRE,VA,HILLSDALE,2,1,NO,1,1,NO,78980,7180,14360,57440,SAAB,92X,1997,1
127,31,2002-07-09,OH,500/1000,500,1255.02,0,MALE,ASSOCIATE,SALES,READING,NOT-IN-FAMILY,58200,0,2015-01-13,PARKED CAR,REAR COLLISION,MINOR DAMAGE,POLICE,SC,RIVERWOOD,10,1,YES,1,0,NO,6160,560,1120,4480,NISSAN,ULTIMA,1996,0
422,60,2010-11-14,IN,100/300,1000,1555.52,0,FEMALE,MD,MACHINE-OP-INSPCT,HIKING,OWN-CHILD,43600,-67800,2015-02-14,SINGLE VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,AMBULANCE,NC,NORTHBROOK,11,1,YES,1,1,NO,85250,15500,7750,62000,MERCEDES,E400,1999,0
303,50,1997-03-03,IL,100/300,2000,836.11,5000000,MALE,MASTERS,SALES,CAMPING,NOT-IN-FAMILY,0,0,2015-01-20,MULTI-VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,FIRE,SC,SPRINGFIELD,1,4,YES,1,2,NO,72840,12140,6070,54630,DODGE,NEON,2010,0
228,40,1997-03-01,IN,100/300,500,1450.98,0,MALE,ASSOCIATE,EXEC-MANAGERIAL,BASE-JUMPING,HUSBAND,43700,0,2015-01-18,PARKED CAR,REAR COLLISION,TRIVIAL DAMAGE,POLICE,WV,NORTHBEND,20,1,NO,0,2,NO,6050,1100,1100,3850,TOYOTA,CAMRY,2010,0
239,39,1990-08-18,IN,250/500,2000,625.08,0,FEMALE,JD,PROTECTIVE-SERV,HIKING,WIFE,44200,-37000,2015-01-03,SINGLE VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,FIRE,SC,RIVERWOOD,10,1,NO,2,3,YES,87890,15980,7990,63920,BMW,X6,2014,1
330,47,2014-05-28,IL,100/300,2000,1133.27,0,FEMALE,HIGH SCHOOL,CRAFT-REPAIR,CHESS,WIFE,0,-56400,2015-03-01,MULTI-VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,OTHER,NY,NORTHBROOK,20,2,NO,0,2,YES,60500,11000,5500,44000,FORD,F150,1999,1
128,35,2004-07-22,IN,500/1000,500,1366.6,0,FEMALE,MD,MACHINE-OP-INSPCT,KAYAKING,OTHER-RELATIVE,0,0,2015-01-01,MULTI-VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,FIRE,NY,COLUMBUS,10,3,NO,2,1,NO,88220,16040,16040,56140,CHEVROLET,MALIBU,2008,0
147,37,2009-08-02,OH,500/1000,1000,1439.9,6000000,FEMALE,ASSOCIATE,PROF-SPECIALTY,VIDEO-GAMES,HUSBAND,0,-48400,2015-01-29,MULTI-VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,OTHER,SC,SPRINGFIELD,2,2,NO,1,2,NO,53680,9760,4880,39040,ACCURA,MDX,2004,0
287,45,2007-07-05,OH,500/1000,1000,1230.69,0,MALE,MASTERS,TRANSPORT-MOVING,GOLF,NOT-IN-FAMILY,0,-54600,2015-01-10,SINGLE VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,FIRE,VA,SPRINGFIELD,19,1,NO,0,2,NO,53800,5380,5380,43040,ACCURA,MDX,2006,0
142,29,2010-01-24,OH,100/300,2000,1307.68,0,FEMALE,MD,CRAFT-REPAIR,DANCING,HUSBAND,0,-48500,2015-01-29,SINGLE VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,POLICE,NY,COLUMBUS,10,1,YES,1,2,NO,54360,4530,9060,40770,MERCEDES,E400,1995,1
162,35,2000-05-15,IL,500/1000,2000,1124.69,0,FEMALE,MASTERS,HANDLERS-CLEANERS,BUNGIE-JUMPING,HUSBAND,0,0,2015-02-20,SINGLE VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,POLICE,WV,ARLINGTON,14,1,YES,0,3,YES,54340,9880,4940,39520,TOYOTA,CAMRY,2001,0
140,35,2008-03-21,OH,100/300,1000,1520.78,0,FEMALE,HIGH SCHOOL,CRAFT-REPAIR,CHESS,WIFE,0,-42900,2015-01-21,PARKED CAR,REAR COLLISION,TRIVIAL DAMAGE,POLICE,SC,COLUMBUS,5,1,NO,0,2,YES,2860,520,260,2080,CHEVROLET,TAHOE,1997,1
106,28,1990-05-07,OH,100/300,2000,1609.11,0,MALE,HIGH SCHOOL,CRAFT-REPAIR,POLO,OWN-CHILD,0,0,2015-01-18,VEHICLE THEFT,REAR COLLISION,MINOR DAMAGE,POLICE,WV,HILLSDALE,8,1,YES,2,1,YES,5490,0,1220,4270,SAAB,95,1999,0
292,45,1991-02-05,IL,500/1000,1000,1358.91,0,MALE,MASTERS,CRAFT-REPAIR,DANCING,UNMARRIED,0,0,2015-01-09,VEHICLE THEFT,REAR COLLISION,TRIVIAL DAMAGE,POLICE,WV,NORTHBEND,4,1,NO,0,2,NO,7370,670,1340,5360,SUBURU,IMPREZA,1997,0
34,34,1992-03-19,OH,500/1000,500,1295.87,0,FEMALE,PHD,PRIV-HOUSE-SERV,CHESS,HUSBAND,0,0,2015-01-13,MULTI-VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,AMBULANCE,NC,COLUMBUS,4,3,NO,1,0,NO,50800,5080,5080,40640,AUDI,A3,1997,1
290,48,2013-04-24,IL,250/500,500,1161.03,5000000,MALE,ASSOCIATE,ADM-CLERICAL,VIDEO-GAMES,NOT-IN-FAMILY,45300,0,2015-02-13,MULTI-VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,FIRE,VA,NORTHBROOK,20,2,NO,1,1,NO,41520,5190,5190,31140,NISSAN,ULTIMA,2014,0
182,38,2009-04-10,OH,500/1000,2000,1441.06,0,FEMALE,MASTERS,ARMED-FORCES,MOVIES,HUSBAND,53800,-78300,2015-01-08,SINGLE VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,POLICE,NY,RIVERWOOD,18,1,NO,2,3,YES,89650,8150,16300,65200,DODGE,RAM,2005,0
362,55,2008-12-01,OH,100/300,1000,1097.99,0,FEMALE,JD,OTHER-SERVICE,BASE-JUMPING,UNMARRIED,44400,-71500,2015-02-17,MULTI-VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,POLICE,NY,HILLSDALE,0,3,NO,0,3,NO,39690,0,0,39690,SUBURU,LEGACY,1998,0
143,32,2000-07-05,IL,500/1000,1000,1464.42,0,FEMALE,HIGH SCHOOL,EXEC-MANAGERIAL,GOLF,HUSBAND,79900,0,2015-01-15,SINGLE VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,AMBULANCE,SC,SPRINGFIELD,1,1,NO,2,0,NO,62260,5660,5660,50940,SAAB,92X,1995,0
183,38,2014-06-11,IL,250/500,500,1543.68,0,FEMALE,MASTERS,PROF-SPECIALTY,PAINTBALL,NOT-IN-FAMILY,20200,0,2015-01-24,SINGLE VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,POLICE,NC,HILLSDALE,17,1,NO,0,1,YES,51920,9440,4720,37760,AUDI,A3,2001,1
254,40,1995-04-23,IL,250/500,500,1390.89,5000000,MALE,COLLEGE,ARMED-FORCES,BUNGIE-JUMPING,WIFE,0,-74400,2015-02-28,SINGLE VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,OTHER,NY,RIVERWOOD,23,1,NO,2,2,NO,53460,9720,4860,38880,VOLKSWAGEN,JETTA,2009,0
249,43,1990-09-16,OH,100/300,2000,1148.58,0,FEMALE,MD,ADM-CLERICAL,GOLF,NOT-IN-FAMILY,0,-71200,2015-02-16,MULTI-VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,FIRE,SC,ARLINGTON,4,3,YES,2,1,YES,57100,5710,5710,45680,HONDA,CRV,2014,0
169,36,1998-12-11,IN,250/500,500,1616.26,0,MALE,HIGH SCHOOL,EXEC-MANAGERIAL,YACHTING,UNMARRIED,50700,-57600,2015-02-09,MULTI-VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,AMBULANCE,NY,SPRINGFIELD,0,3,NO,2,3,NO,77440,14080,7040,56320,DODGE,NEON,2004,0
235,40,1995-10-09,IL,500/1000,500,1398.94,0,MALE,COLLEGE,CRAFT-REPAIR,BUNGIE-JUMPING,HUSBAND,0,0,2015-01-24,SINGLE VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,AMBULANCE,NY,RIVERWOOD,11,1,NO,1,2,NO,68300,6830,13660,47810,SUBURU,FORRESTOR,2003,0
112,32,1999-12-21,OH,500/1000,1000,1238.92,0,MALE,ASSOCIATE,OTHER-SERVICE,BASE-JUMPING,OTHER-RELATIVE,57800,-53700,2015-02-11,PARKED CAR,REAR COLLISION,TRIVIAL DAMAGE,POLICE,NY,ARLINGTON,4,1,NO,0,2,NO,5060,460,920,3680,HONDA,CRV,2012,0
16,32,2002-07-28,IL,100/300,1000,968.46,0,MALE,MD,TECH-SUPPORT,CHESS,NOT-IN-FAMILY,50800,-66200,2015-01-27,MULTI-VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,AMBULANCE,WV,COLUMBUS,0,3,NO,0,2,NO,59400,6600,13200,39600,DODGE,RAM,1995,1
128,31,1993-08-03,IL,100/300,500,1045.12,0,FEMALE,HIGH SCHOOL,TRANSPORT-MOVING,CROSS-FIT,OTHER-RELATIVE,0,-28300,2015-01-19,MULTI-VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,AMBULANCE,NY,SPRINGFIELD,2,3,NO,0,2,NO,69930,0,15540,54390,FORD,ESCAPE,2013,1
103,27,2007-12-16,IN,100/300,1000,1537.33,0,FEMALE,COLLEGE,HANDLERS-CLEANERS,BOARD-GAMES,HUSBAND,0,-74800,2015-02-20,MULTI-VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,POLICE,NY,SPRINGFIELD,11,3,YES,1,1,NO,77700,7770,15540,54390,JEEP,WRANGLER,2008,0
356,54,2008-02-10,OH,500/1000,500,912.3,0,MALE,COLLEGE,PROF-SPECIALTY,YACHTING,WIFE,58500,-44000,2015-01-10,MULTI-VEHICLE COLLISION,FRONT COLLISION,MAJOR DAMAGE,OTHER,SC,NORTHBEND,23,3,NO,2,1,NO,68750,12500,12500,43750,AUDI,A5,2007,1
109,29,2006-10-01,OH,100/300,2000,1007.28,6000000,FEMALE,HIGH SCHOOL,ADM-CLERICAL,MOVIES,HUSBAND,0,0,2015-02-21,MULTI-VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,POLICE,NY,RIVERWOOD,17,3,NO,1,3,YES,91080,16560,16560,57960,JEEP,WRANGLER,1995,0
2,20,2003-03-09,IN,500/1000,1000,1189.98,4000000,FEMALE,HIGH SCHOOL,CRAFT-REPAIR,GOLF,OTHER-RELATIVE,0,-54700,2015-02-01,SINGLE VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,OTHER,WV,COLUMBUS,22,1,NO,1,3,YES,48360,4030,8060,36270,AUDI,A5,2000,0
198,34,2003-05-29,OH,250/500,1000,1576.41,0,MALE,ASSOCIATE,HANDLERS-CLEANERS,KAYAKING,OTHER-RELATIVE,0,-55100,2015-02-25,SINGLE VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,OTHER,WV,HILLSDALE,18,1,YES,1,1,YES,95000,9500,9500,76000,FORD,F150,2001,0
107,32,2002-05-06,OH,100/300,500,1172.82,4000000,MALE,ASSOCIATE,MACHINE-OP-INSPCT,YACHTING,OTHER-RELATIVE,82100,0,2015-02-24,VEHICLE THEFT,REAR COLLISION,TRIVIAL DAMAGE,POLICE,SC,ARLINGTON,8,1,NO,1,3,NO,3900,780,390,2730,FORD,F150,2010,0
252,39,2004-02-28,IL,500/1000,500,1312.22,9000000,MALE,HIGH SCHOOL,TRANSPORT-MOVING,CROSS-FIT,OTHER-RELATIVE,0,-33300,2015-02-21,MULTI-VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,OTHER,NC,RIVERWOOD,15,3,NO,0,3,NO,59400,11880,5940,41580,JEEP,GRAND CHEROKEE,2010,1
303,43,1999-01-14,OH,500/1000,1000,671.01,7000000,FEMALE,ASSOCIATE,MACHINE-OP-INSPCT,CAMPING,OTHER-RELATIVE,42900,-61500,2015-01-08,SINGLE VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,FIRE,NC,SPRINGFIELD,20,1,NO,2,0,NO,60210,6690,6690,46830,NISSAN,MAXIMA,2013,0
101,32,2002-01-23,IL,250/500,500,895.14,0,MALE,JD,SALES,VIDEO-GAMES,OTHER-RELATIVE,52600,-30400,2015-01-10,SINGLE VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,AMBULANCE,SC,COLUMBUS,4,1,NO,0,3,YES,43600,8720,4360,30520,SUBURU,LEGACY,2010,0
446,57,1992-12-09,IN,100/300,2000,1373.21,0,MALE,COLLEGE,ADM-CLERICAL,SLEEPING,UNMARRIED,42700,-64900,2015-02-14,MULTI-VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,POLICE,SC,NORTHBROOK,10,3,NO,0,0,NO,62800,6280,12560,43960,JEEP,WRANGLER,2012,0
330,48,1998-06-24,OH,250/500,1000,1625.65,0,MALE,COLLEGE,FARMING-FISHING,SKYDIVING,HUSBAND,0,0,2015-02-26,SINGLE VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,AMBULANCE,VA,SPRINGFIELD,10,1,YES,1,3,NO,59500,11900,5950,41650,DODGE,NEON,2006,0
211,37,2011-01-06,OH,250/500,2000,1295.63,4000000,FEMALE,PHD,ARMED-FORCES,SKYDIVING,NOT-IN-FAMILY,42200,-33800,2015-01-30,MULTI-VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,POLICE,WV,NORTHBEND,22,3,YES,1,0,NO,53460,5940,5940,41580,HONDA,CRV,2009,0
172,33,2012-02-24,IL,100/300,1000,1459.96,6000000,FEMALE,HIGH SCHOOL,ADM-CLERICAL,READING,WIFE,41300,-42000,2015-01-07,MULTI-VEHICLE COLLISION,SIDE COLLISION,TOTAL LOSS,AMBULANCE,NY,NORTHBEND,15,3,NO,0,1,NO,41690,7580,7580,26530,SAAB,95,1999,0
316,46,2011-06-25,OH,100/300,500,1219.94,7000000,FEMALE,MASTERS,PROF-SPECIALTY,PAINTBALL,WIFE,0,-51000,2015-02-27,SINGLE VEHICLE COLLISION,SIDE COLLISION,MINOR DAMAGE,AMBULANCE,NY,ARLINGTON,13,1,NO,0,1,YES,63100,6310,12620,44170,ACCURA,TL,2000,0
435,60,2006-11-21,OH,500/1000,500,1064.49,5000000,MALE,ASSOCIATE,PRIV-HOUSE-SERV,CHESS,OTHER-RELATIVE,73500,-43300,2015-02-13,SINGLE VEHICLE COLLISION,FRONT COLLISION,TOTAL LOSS,AMBULANCE,WV,ARLINGTON,23,1,NO,2,1,NO,62880,5240,10480,47160,MERCEDES,E400,2007,1
344,51,2008-06-27,IL,100/300,1000,959.83,0,FEMALE,MASTERS,SALES,PAINTBALL,NOT-IN-FAMILY,0,-38700,2015-02-02,MULTI-VEHICLE COLLISION,SIDE COLLISION,MAJOR DAMAGE,FIRE,NY,NORTHBEND,18,3,NO,2,2,YES,75400,17400,11600,46400,BMW,X6,2006,1
204,40,1993-08-30,OH,250/500,2000,1767.02,0,MALE,JD,MACHINE-OP-INSPCT,HIKING,HUSBAND,0,-49300,2015-02-27,SINGLE VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,AMBULANCE,SC,ARLINGTON,7,1,YES,1,1,NO,46200,4200,8400,33600,AUDI,A5,1997,0
278,47,2008-04-21,IN,500/1000,500,1285.01,0,MALE,MASTERS,MACHINE-OP-INSPCT,SLEEPING,NOT-IN-FAMILY,0,-39800,2015-02-02,SINGLE VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,AMBULANCE,VA,HILLSDALE,21,1,NO,2,2,YES,58500,5850,5850,46800,TOYOTA,CAMRY,2010,0
434,57,2000-06-23,OH,500/1000,2000,1422.95,0,MALE,JD,TRANSPORT-MOVING,BUNGIE-JUMPING,HUSBAND,0,0,2015-01-17,MULTI-VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,OTHER,SC,COLUMBUS,15,3,NO,1,3,NO,66240,11040,11040,44160,NISSAN,MAXIMA,2003,0
209,36,2010-01-11,IN,100/300,2000,1223.39,0,FEMALE,MD,CRAFT-REPAIR,CAMPING,WIFE,0,0,2015-01-12,MULTI-VEHICLE COLLISION,REAR COLLISION,TOTAL LOSS,AMBULANCE,PA,HILLSDALE,17,3,NO,1,3,NO,65440,8180,8180,49080,JEEP,WRANGLER,2014,0
250,43,1990-03-28,IL,500/1000,2000,1539.06,0,MALE,MASTERS,SALES,EXERCISE,OTHER-RELATIVE,37800,0,2015-01-20,SINGLE VEHICLE COLLISION,FRONT COLLISION,MINOR DAMAGE,FIRE,SC,HILLSDALE,2,1,NO,0,3,NO,64200,10700,10700,42800,FORD,F150,2002,0
61,25,1998-01-29,IN,100/300,2000,988.06,0,FEMALE,MASTERS,OTHER-SERVICE,DANCING,NOT-IN-FAMILY,0,0,2015-02-05,MULTI-VEHICLE COLLISION,REAR COLLISION,MINOR DAMAGE,AMBULANCE,WV,NORTHBEND,1,3,YES,1,0,NO,32320,4040,4040,24240,DODGE,RAM,2000,0
80,28,2014-12-05,IL,500/1000,1000,1740.57,0,FEMALE,COLLEGE,FARMING-FISHING,GOLF,WIFE,0,-18600,2015-01-20,SINGLE VEHICLE COLLISION,REAR COLLISION,MAJOR DAMAGE,POLICE,SC,NORTHBEND,3,1,NO,0,1,NO,33480,3720,3720,26040,DODGE,NEON,2011,0
25,38,1995-12-07,OH,250/500,1000,1540.91,7000000,MALE,COLLEGE,ADM-CLERICAL,POLO,WIFE,40900,0,2015-02-24,VEHICLE THEFT,REAR COLLISION,TRIVIAL DAMAGE,POLICE,VA,NORTHBEND,0,1,NO,1,1,YES,4320,480,960,2880,TOYOTA,COROLLA,1995,0
4,29,2002-05-27,IL,250/500,500,1381.88,5000000,MALE,HIGH SCHOOL,TECH-SUPPORT,EXERCISE,OTHER-RELATIVE,0,-77800,2015-02-21,VEHICLE THEFT,REAR COLLISION,TRIVIAL DAMAGE,POLICE,SC,HILLSDALE,4,1,NO,0,2,NO,4200,840,420,2940,JEEP,WRANGLER,2008,0
